file_path,module_id,blueprint_id,domain_id,subdomain_id,match_method,confidence
src/zephyr/data/knowledge_management/vector_memory/bm25_index.py,,MOD-INF-028,D-GOV,D-GOV-SEMANTIC_AUDIT,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/bridge_layer.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/cache_layer.py,,MOD-INF-042,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/chunk_strategy_router.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/collection_manager.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/collection_schemas.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/context_ingest.py,,MOD-MASTER-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/cross_collection_retriever.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/delegated_vector_memory.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/design_principles.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/faiss_collection_manager.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/hybrid_retriever.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/in_memory_fake_vms.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/in_memory_memory_backend.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/in_process_vector_memory.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/index_health_monitor.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/interface.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/local_model_scheduler.py,,MOD-INF-042,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/migrate_chroma_to_faiss.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/ollama_chat.py,,MOD-INF-042,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/ollama_embedding.py,,MOD-INF-042,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/provenance_enforcer.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/retrieval_feedback.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/sqlite_metadata_store.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/vms_errors.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/knowledge_management/vector_memory/vms_schemas.py,,MOD-INF-011,D-DATA,D-DATA-VECTOR_STORAGE,depgraph_blueprint,high
src/zephyr/data/market_data.py,,MOD-INF-016,D-INFRA,D-INFRA-LIFECYCLE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/market_data_pipeline.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/data/memory_provider.py,,MOD-L00-001,D-DATA,D-DATA-CAPACITY_ASSURANCE,depgraph_blueprint,high
src/zephyr/data/persistence/__init__.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/atomic_transaction_manager.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/audit_schema.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/base_repo.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/circuit_breaker_repo.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/circuit_breaker_types.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/database_manager.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/dlq_retry_policy.py,,MOD-MASTER-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/data/persistence/event_store.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/gate_event_adapter.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/gate_repo.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/olap_engine.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/projection_engine.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/query.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/query_metrics.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/snapshot_manager.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/sqlite_schema.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/task_repo.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/persistence/transition.py,,MOD-INF-012,D-DATA,D-DATA-PERSISTENCE,depgraph_blueprint,high
src/zephyr/data/provider_base.py,,MOD-L00-001,D-DATA,D-DATA-CAPACITY_ASSURANCE,depgraph_blueprint,high
src/zephyr/data/quality_gate.py,,MOD-L00-001,D-DATA,D-DATA-CAPACITY_ASSURANCE,depgraph_blueprint,high
src/zephyr/data/realtime_streaming.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/data/storage/batch_ingest.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/storage/ingest.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/storage/triage.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/__init__.py,,MOD-L13-001,D-INTEL,D-INTEL-MODEL_EVALUATION,depgraph_blueprint,high
src/zephyr/data/vector_storage/alt_data_connector/provider_base.py,,MOD-L00-001,D-DATA,D-DATA-CAPACITY_ASSURANCE,depgraph_blueprint,high
src/zephyr/data/vector_storage/artifact_scanner.py,,MOD-L10-001,D-GOV,D_GOV_RULE_ENFORCEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/base.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/data/vector_storage/compliance_manager.py,,MOD-L10-001,D-GOV,D_GOV_RULE_ENFORCEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/governance/data_quality.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/data/vector_storage/implementations/__init__.py,,MOD-L13-001,D-INTEL,D-INTEL-MODEL_EVALUATION,depgraph_blueprint,high
src/zephyr/data/vector_storage/implementations/default_experiment_pipeline.py,,MOD-L13-001,D-INTEL,D-INTEL-MODEL_EVALUATION,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/analyze.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/extract.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/filing_nlp_engine/extract.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/graph_validator.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/sentiment_engine/analyze.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/kb/supply_chain_graph_engine/graph_validator.py,,MOD-KB-001,D-DATA,D-DATA-KNOWLEDGE_MANAGEMENT,depgraph_blueprint,high
src/zephyr/data/vector_storage/pipeline_base.py,,MOD-L13-001,D-INTEL,D-INTEL-MODEL_EVALUATION,depgraph_blueprint,high
src/zephyr/data/vector_storage/satellite_geospatial_engine/__init__.py,,MOD-L00-001,D-DATA,D-DATA-CAPACITY_ASSURANCE,depgraph_blueprint,high
src/zephyr/ex_core/__init__.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/adapters/__init__.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/adapters/broker_interface.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/adapters/risk_validation_bridge.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/adapters/simulation_broker.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/broker_interface.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/execution_engine.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/order_manager.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/src/zephyr/__init__.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/src/zephyr/execution_engine.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/ex_core/src/zephyr/order_manager.py,,MOD-L06-001,D-ORCH,D-ORCH-PIPELINE_ROUTING,depgraph_blueprint,high
src/zephyr/factor/CTR-001_Consumer/__init__.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/__init__.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/alpha_signal_pipeline.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/factor/base.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/engine/__init__.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/factor_base.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/factors/__init__.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/factors/momentum_factor.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/factors/value_factor.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/momentum_factor.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/factor/value_factor.py,,MOD-L02-001,D-INTEL,D-INTEL-MODEL_PROFILING,depgraph_blueprint,high
src/zephyr/frontend/__init__.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/__init__.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/app.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/__init__.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/fitness_functions.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/gate_statistics.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/knowledge_overview.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/olap_trend.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/dashboard/components/task_progress.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/frontend/interface_base.py,,MOD-L08-001,D-INFRA,D-INFRA-SHARED_SERVICES,depgraph_blueprint,high
src/zephyr/governance/__init__.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/admission_response.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/agent_debate.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/agent_dispatch.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/agent_spec/__init__.py,,MOD-INF-019,D-ORCH,D-ORCH-AGENT_LIFECYCLE,depgraph_blueprint,high
src/zephyr/governance/agent_spec/registry.py,,MOD-INF-019,D-ORCH,D-ORCH-AGENT_LIFECYCLE,depgraph_blueprint,high
src/zephyr/governance/ai_code_standards.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/ai_self_diagnosis.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/api_lifecycle.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/architecture_contracts.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/architecture_principles.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/__init__.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/agent_health_monitor.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/agent_orchestrator.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/agent_quality.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/autonomy_guard.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/backup_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/batch_orchestrator.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/benchmark_runner.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/blind_spot_closure.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/blueprint_health.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/blueprint_scorer.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/bulkhead_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/canary_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/capacity_budget.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/chaos_engine.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/config_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/construction_guide.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/contract_registry.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/contract_router.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/core/__init__.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/core/agent_orchestrator.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/core/task_queue.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/core/trigger_router.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/core/wave_generator.py,,MOD-INF-002,D-INFRA,D-INFRA-RUNTIME_INTEGRATION,depgraph_blueprint,high
src/zephyr/governance/audit_orchestration/data_lifecycle.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/deferred_queue.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/degrade_cascade.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/dependency_lock.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/design_decisions.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/disk_guard.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/dlq_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/failure_matcher.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/feature_flag.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/file_task_mapper.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/finding_bridge.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/hallucination_detector.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/housekeeping.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/incident_postmortem.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/ke_quality.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/knowledge_freshness.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/lean_scanner.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/model_registry.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/network_partition.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/path_index.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/phase_executor.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/prompt_version.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/reconciliation_loop.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/resilience/__init__.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/resilience/deferred_queue.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/resilience/failure_matcher.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/resilience/hallucination_detector.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/resilience/rollback_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/risk_registry.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/rollback_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/rolling_upgrade.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/schema_migration.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/session_conflict.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/session_handoff.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/session_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/stability_guard.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/startup_sequencer.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state/__init__.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state/agent_health_monitor.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state/file_task_mapper.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state/session_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state/state_synchronizer.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state_propagation.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/state_synchronizer.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/system_transfer.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/task_queue.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/teardown_manager.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/trigger_router.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/version_manifest.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/audit_orchestration/wave_generator.py,,MOD-INF-035,D-GOV,D_GOV_AUDIT_ORCHESTRATION,depgraph_domain,high
src/zephyr/governance/bandwidth_optimizer.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/benchmark_integrity.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
src/zephyr/governance/broker_resilience.py,,DOM-GOV-001,D-GOV,D-GOV-SCRIPT_GOVERNANCE,depgraph_blueprint,high
