RelativePath,SizeBytes,LastWriteTime
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_ANALYSIS_LAYER_DEEP_AUDIT_REPORT_V7_20260406.md,9718,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_ANALYSIS_LAYER_DEEP_AUDIT_REPORT_V8_20260406.md,11616,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_COMPREHENSIVE_AUDIT_REPORT_20260407_191707.md,7208,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_COMPREHENSIVE_AUDIT_REPORT_20260407_191959.md,7085,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_COMPREHENSIVE_AUDIT_REPORT_20260407_201151.md,7085,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_FIX_VERIFICATION_REPORT_20260407_190019.md,4105,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_FIX_VERIFICATION_REPORT_20260407_190505.md,3813,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_FIX_VERIFICATION_REPORT_20260407_191008.md,3816,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_INDEX_FIX_COMPLETION_REPORT_V21_20260407.md,6621,2026-04-07T19:05:59
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_P1_FIX_COMPLETION_REPORT_V20_20260407.md,7358,2026-04-07T19:01:32
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_RESPONSIBILITY_FIX_COMPLETION_REPORT_V22_20260407.md,7474,2026-04-07T19:11:21
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SENTIMENT_LAYER_VAGUE_RESPONSIBILITY_FIX_COMPLETION_REPORT_V24_20260407.md,8076,2026-04-07T19:21:29
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SHORT_TERM_IMPROVEMENT_REPORT07_125123.md,7472,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SHORT_TERM_IMPROVEMENT_REPORT_20260407.md,6095,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SHORT_TERM_IMPROVEMENT_REPORT_V2_20260407.md,7432,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SMART_LINK_FIX_REPORT_20260407.md,25264,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SPARSE_DIRECTORY_GOVERNANCE_REPORT_20260407_030248.md,14882,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/SYSTEM_ARCHITECTURE_GIT_AUDIT_REPORT_20260408.md,15538,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/04_OPERATIONS/audit_state/VERSION_CONSISTENCY_REPORT_20260407.md,20890,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/DOCUMENT_GOVERNANCE_BEST_PRACTICES_LIBRARY.md,14120,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/DOCUMENT_GOVERNANCE_CONTINUOUS_IMPROVEMENT.md,10110,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/DOCUMENT_INDEX_SYSTEM_OPTIMIZATION_PLAN.md,9453,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/INDEX.md,2518,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/INDEX_UPDATE_MECHANISM.md,9480,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/04_OPERATIONS/WEEKLY_AUDIT_MECHANISM.md,12041,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_CONSTRAINT_ENGINE_TECHNICAL_SPECIFICATION.md,41418,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_EXPLAINABILITY_TECHNICAL_SPECIFICATION.md,39800,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_FACTOR_MINER_IMPLEMENTATION_SUMMARY.md,12453,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_FACTOR_MINER_TECHNICAL_SPECIFICATION.md,43558,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_PATTERN_RECOGNITION_ENGINE_TECHNICAL_SPECIFICATION.md,33900,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/AI_VIRTUAL_RESEARCH_TEAM_TECHNICAL_SPECIFICATION.md,18819,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/ALL_WEATHER_OPTIMIZER_TECHNICAL_SPECIFICATION.md,26918,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/ALPHA_FACTOR_FACTORY_TECHNICAL_SPECIFICATION.md,29691,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/ALTERNATIVE_DATA_INTEGRATION_TECHNICAL_SPECIFICATION.md,43510,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/API_REFERENCE.md,21849,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/ASHARE_HISTORICAL_DATA_TECHNICAL_SPECIFICATION.md,19565,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/BAOSTOCK_TECHNICAL_SPECIFICATION.md,14378,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/BARRA_RISK_MODEL_TECHNICAL_SPECIFICATION.md,30670,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/BLACK_LITTERMAN_MODEL_TECHNICAL_SPECIFICATION.md,40215,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/COMPLIANCE_CHECKER_TECHNICAL_SPECIFICATION.md,43095,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/CONFIG_MANAGER_TECHNICAL_SPECIFICATION.md,5059,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/CONSTRAINT_SOLVER_TECHNICAL_SPECIFICATION.md,28799,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DAILY_PORTFOLIO_OPTIMIZER_TECHNICAL_SPECIFICATION.md,31731,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DAILY_REPORTER_TECHNICAL_SPECIFICATION.md,43587,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DATA_PREPROCESSING_IMPROVEMENT_PLAN.md,15002,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DATA_SOURCE_INVENTORY.md,16093,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DATACLEANER_TECHNICAL_SPECIFICATION.md,20065,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DATANORMALIZER_TECHNICAL_SPECIFICATION.md,19205,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DATAVALIDATOR_TECHNICAL_SPECIFICATION.md,22406,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DOCUMENT_AUDITOR_SPECIFICATION.md,7269,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DOCUMENT_CLASSIFIER_SPECIFICATION.md,2723,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DOCUMENT_GOVERNANCE_PROCESS.md,13710,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DYNAMIC_CORRELATION_MODELING_TECHNICAL_SPECIFICATION.md,10565,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/DYNAMIC_LEVERAGE_MANAGEMENT_TECHNICAL_SPECIFICATION.md,8256,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/ECONOMIC_REGIME_REPORTER_TECHNICAL_SPECIFICATION.md,13470,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/EVENT_DETECTOR_TECHNICAL_SPECIFICATION.md,17942,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/EXTREME_MARKET_HANDLER_TECHNICAL_SPECIFICATION.md,42035,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FACTOR_BACKTEST_TECHNICAL_SPECIFICATION.md,18200,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FACTOR_CALCULATOR_TECHNICAL_SPECIFICATION.md,18251,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FACTOR_COMBINATION_TECHNICAL_SPECIFICATION.md,19736,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FACTOR_IC_TECHNICAL_SPECIFICATION.md,17327,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FACTOR_STORE_TECHNICAL_SPECIFICATION.md,18865,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FEATURE_ENGINEERING_TECHNICAL_SPECIFICATION.md,26928,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/FEEDBACK_COLLECTOR_TECHNICAL_SPECIFICATION.md,4596,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/HELP_SYSTEM_TECHNICAL_SPECIFICATION.md,4527,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/IFIND_CONNECTOR_TECHNICAL_SPECIFICATION.md,34803,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/INDEX.md,21321,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/INTERFACE_VERSION_CONTROL.md,14043,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/LIQUIDITY_MANAGEMENT_SYSTEM_TECHNICAL_SPECIFICATION.md,26110,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/LSTM_MODEL_TECHNICAL_SPECIFICATION.md,23252,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MARGIN_CALL_MONITOR_TECHNICAL_SPECIFICATION.md,40221,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MARKET_ANALYZER_TECHNICAL_SPECIFICATION.md,45014,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MARKET_IMPACT_MODEL_TECHNICAL_SPECIFICATION.md,27657,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MARKET_PARTICIPANT_SIMULATION_SPEC.md,64742,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MARKET_REGIME_SYSTEM_TECHNICAL_SPECIFICATION.md,25027,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MEAN_VARIANCE_OPTIMIZATION_TECHNICAL_SPECIFICATION.md,35876,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/METADATA_ENHANCER_SPECIFICATION.md,2812,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MODEL_SERVING_ARCHITECTURE_TECHNICAL_SPECIFICATION.md,12866,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MODEL_TRAINING_PIPELINE_TECHNICAL_SPECIFICATION.md,12544,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MODULE_REGISTRY.md,7344,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MODULE_RELATIONSHIP_DIAGRAM.md,21526,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MONTHLY_REPORTER_TECHNICAL_SPECIFICATION.md,50083,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MULTI_ASSET_ALLOCATION_TECHNICAL_SPECIFICATION.md,6890,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/MULTI_OBJECTIVE_OPTIMIZATION_TECHNICAL_SPECIFICATION.md,24471,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/NEWS_CRAWLER_TECHNICAL_SPECIFICATION.md,17916,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/NEWS_STOCK_MATCHER_TECHNICAL_SPECIFICATION.md,17475,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/NOTIFICATION_SYSTEM_TECHNICAL_SPECIFICATION.md,20042,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/PERFORMANCE_ANALYZER_TECHNICAL_SPECIFICATION.md,35363,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/PORTFOLIO_ATTRIBUTION_TECHNICAL_SPECIFICATION.md,11833,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/PORTFOLIO_OPTIMIZER_TECHNICAL_SPECIFICATION.md,32775,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/PORTFOLIO_PERFORMANCE_EVALUATION_TECHNICAL_SPECIFICATION.md,14356,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/PORTFOLIO_REBALANCING_TECHNICAL_SPECIFICATION.md,9511,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/POSITION_MANAGER_TECHNICAL_SPECIFICATION.md,45447,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/QLIB_ALPHA158_TECHNICAL_SPECIFICATION.md,23957,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/QMT_DATA_INTERFACE_TECHNICAL_SPECIFICATION.md,43881,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/QMT_EXECUTOR_TECHNICAL_SPECIFICATION.md,70615,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/REALTIME_RISK_HEDGE_ENGINE_TECHNICAL_SPECIFICATION.md,26825,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/RISK_ATTRIBUTION_SYSTEM_TECHNICAL_SPECIFICATION.md,7297,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/RISK_CONTROL_TECHNICAL_SPECIFICATION.md,12425,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/RISK_PARITY_STRATEGY_TECHNICAL_SPECIFICATION.md,15838,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SCENARIO_ANALYZER_TECHNICAL_SPECIFICATION.md,19496,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SENTIMENT_ANALYZER_TECHNICAL_SPECIFICATION.md,18346,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SIGNAL_GENERATOR_TECHNICAL_SPECIFICATION.md,37797,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SIGNAL_QUALITY_REPORTER_TECHNICAL_SPECIFICATION.md,14179,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SIMPLIFIED_RISK_BUDGET_SYSTEM_TECHNICAL_SPECIFICATION.md,1767,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SIMPLIFIED_TIMEFRAME_COORDINATION_TECHNICAL_SPECIFICATION.md,1700,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SMART_EXECUTION_ENGINE_TECHNICAL_SPECIFICATION.md,33434,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/STATISTICAL_ARBITRAGE_MODULE_TECHNICAL_SPECIFICATION.md,3098,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/STRATEGY_ENGINE_TECHNICAL_SPECIFICATION.md,34402,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/STRESS_TESTING_SYSTEM_TECHNICAL_SPECIFICATION.md,14651,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SUPERCOMMAND_TECHNICAL_SPECIFICATION.md,23998,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/SYSTEM_MONITOR_TECHNICAL_SPECIFICATION.md,5102,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TECHNICAL_EVOLUTION_ROADMAP.md,18881,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TECHNICAL_SPECIFICATION_TEMPLATE.md,16331,2026-04-07T20:13:22
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TRADE_AUDITOR_TECHNICAL_SPECIFICATION.md,34334,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TRADING_COST_OPTIMIZATION_TECHNICAL_SPECIFICATION.md,2818,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TRANSACTION_COST_AWARE_REBALANCING_TECHNICAL_SPECIFICATION.md,14690,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/TRANSFORMER_MODEL_TECHNICAL_SPECIFICATION.md,26522,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/UNIFIED_INTERFACE_CONTRACT_SPECIFICATION.md,15287,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/USAGE_GUIDE.md,23184,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/USER_PREFERENCES_TECHNICAL_SPECIFICATION.md,4716,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/05_TECHNICAL_SPECIFICATIONS/VAR_ES_MONITORING_TECHNICAL_SPECIFICATION.md,14111,2026-04-07T19:23:26
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/ALGORITHMIC_TRADING_OPTIMIZER_BLUEPRINT.md,9366,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/ALPHA_FACTOR_FACTORY_BLUEPRINT.md,9397,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/ALTERNATIVE_DATA_INTEGRATION_BLUEPRINT.md,27771,2026-04-07T21:10:17
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/API_DOCUMENTATION_BLUEPRINT.md,18358,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/API_GATEWAY_BLUEPRINT.md,16273,2026-04-07T21:12:07
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/AUDIT_LOGGING_BLUEPRINT.md,16214,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/AUTO_REPAIR_ENGINE_BLUEPRINT.md,17616,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/BARRA_RISK_MODEL_BLUEPRINT.md,7768,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/BLACK_LITTERMAN_MODEL_BLUEPRINT.md,16671,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/BLUEPRINT_CREATION_PROGRESS_20260407.md,7935,2026-04-07T21:35:40
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/BLUEPRINT_STAGE_COMPLETE_PLANNING_20260407.md,20087,2026-04-07T21:23:19
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CDC_CHANGE_DATA_CAPTURE_BLUEPRINT.md,23269,2026-04-07T20:11:55
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CI_CD_PIPELINE_BLUEPRINT.md,12270,2026-04-07T21:15:47
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CLICKHOUSE_INTEGRATION_BLUEPRINT.md,10439,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CODE_QUALITY_BLUEPRINT.md,13216,2026-04-07T21:24:39
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/COINTEGRATION_ANALYSIS_BLUEPRINT.md,2182,2026-04-07T20:12:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CONFIG_CENTER_BLUEPRINT.md,22688,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CONFIGURATION_MANAGEMENT_BLUEPRINT.md,22828,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CONSTRAINT_CONFLICT_RESOLVER_BLUEPRINT.md,16137,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CONSTRAINT_SOLVER_INTEGRATION_BLUEPRINT.md,4429,2026-04-07T20:45:18
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CONTAINER_ORCHESTRATION_BLUEPRINT.md,25787,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/COVARIANCE_ESTIMATION_ENHANCEMENT_BLUEPRINT.md,4415,2026-04-07T20:44:53
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/CVAR_OPTIMIZATION_BLUEPRINT.md,4298,2026-04-07T20:43:34
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_ACCESS_AUDIT_BLUEPRINT.md,26676,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_BACKUP_RECOVERY_BLUEPRINT.md,25077,2026-04-07T20:20:15
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_CATALOG_BLUEPRINT.md,13937,2026-04-07T21:09:16
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_CLEANING_ENGINE_BLUEPRINT.md,28807,2026-04-07T20:20:15
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_COST_MANAGEMENT_BLUEPRINT.md,13544,2026-04-07T20:22:43
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_FABRIC_BLUEPRINT.md,11359,2026-04-07T20:11:55
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_GOVERNANCE_PLATFORM_BLUEPRINT.md,14587,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_LIFECYCLE_MANAGEMENT_BLUEPRINT.md,12915,2026-04-07T19:23:31
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_LINEAGE_ENHANCED_BLUEPRINT.md,15506,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_MASKING_ENCRYPTION_BLUEPRINT.md,27424,2026-04-07T20:20:15
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_MESH_BLUEPRINT.md,12036,2026-04-07T19:22:15
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_OBSERVABILITY_BLUEPRINT.md,13841,2026-04-07T20:11:55
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_ORCHESTRATION_SYSTEM_BLUEPRINT.md,12882,2026-04-07T20:11:55
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_PREPROCESSING_ARCHITECTURE_GAP_ANALYSIS_BLUEPRINT.md,9207,2026-04-07T20:15:08
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_PREPROCESSING_COMPLETE_ARCHITECTURE_BLUEPRINT.md,28343,2026-04-07T20:11:55
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_QUALITY_ENHANCED_BLUEPRINT.md,21963,2026-04-08T01:54:52
docs/05_IMPLEMENTATION/06_CONSTRUCTION_DOCS/01_BLUEPRINTS/DATA_QUALITY_MONITORING_BLUEPRINT.md,44563,2026-04-07T20:11:55
